id,title
1954,Computers & Accessories
1955,Computers & Accessories > Others 
1956,Computers & Accessories > Laptops 
1957,Computers & Accessories > Keyboards & Mice 
1958,Computers & Accessories > Keyboards & Mice > Others 
1959,Computers & Accessories > Keyboards & Mice > Drawing Tablets 
1960,Computers & Accessories > Keyboards & Mice > Keyboards 
1961,Computers & Accessories > Keyboards & Mice > Mice 
1962,Computers & Accessories > Peripherals & Accessories 
1963,Computers & Accessories > Peripherals & Accessories > Others 
1964,Computers & Accessories > Peripherals & Accessories > Mouse Pads 
1965,Computers & Accessories > Peripherals & Accessories > Video Conference Devices 
1966,Computers & Accessories > Peripherals & Accessories > Laptop Chargers & Adaptors 
1967,Computers & Accessories > Peripherals & Accessories > Laptop Batteries 
1968,Computers & Accessories > Peripherals & Accessories > Keyboard & Trackpad Covers 
1969,Computers & Accessories > Peripherals & Accessories > Laptop Stands & Foldable Laptop Desks 
1970,Computers & Accessories > Peripherals & Accessories > Cooling Pads 
1971,Computers & Accessories > Peripherals & Accessories > Laptop Skins & Covers 
1972,Computers & Accessories > Peripherals & Accessories > Webcams 
1973,Computers & Accessories > Peripherals & Accessories > USB Hubs & Card Readers 
1974,Computers & Accessories > Printers & Scanners 
1975,Computers & Accessories > Printers & Scanners > Others 
1976,Computers & Accessories > Printers & Scanners > 3D Printers 
1977,Computers & Accessories > Printers & Scanners > Inks & Toners 
1978,Computers & Accessories > Printers & Scanners > Thermal & Barcode Printers 
1979,"Computers & Accessories > Printers & Scanners > Printers, Scanners & Photocopy Machines "
1980,Computers & Accessories > Office Equipment 
1981,Computers & Accessories > Office Equipment > Others 
1982,Computers & Accessories > Office Equipment > Money Counters 
1983,Computers & Accessories > Office Equipment > Paper Shredders 
1984,Computers & Accessories > Office Equipment > Absence Machines 
1985,Computers & Accessories > Office Equipment > Typewriters 
1986,Computers & Accessories > Softwares 
1987,Computers & Accessories > Network Components 
1988,Computers & Accessories > Network Components > Others 
1989,Computers & Accessories > Network Components > Print Servers 
1990,Computers & Accessories > Network Components > KVM Switches 
1991,Computers & Accessories > Network Components > Network Cables & Connectors 
1992,Computers & Accessories > Network Components > Network Switches & PoE 
1993,Computers & Accessories > Network Components > Powerline Adapters 
1994,Computers & Accessories > Network Components > Wireless Adapters & Network Cards 
1995,Computers & Accessories > Network Components > Repeaters 
1996,Computers & Accessories > Network Components > Modems & Wireless Routers 
1997,Computers & Accessories > Data Storage 
1998,Computers & Accessories > Data Storage > Others 
1999,Computers & Accessories > Data Storage > Compact Discs 
2000,Computers & Accessories > Data Storage > Hard Disk Casings & Dockings 
2001,Computers & Accessories > Data Storage > Flash Drives & OTG 
2002,Computers & Accessories > Data Storage > Network Attached Storage (NAS) 
2003,Computers & Accessories > Data Storage > SSD 
2004,Computers & Accessories > Data Storage > Hard Drives 
2005,Computers & Accessories > Desktop & Laptop Components 
2006,Computers & Accessories > Desktop & Laptop Components > Others 
2007,Computers & Accessories > Desktop & Laptop Components > Sound Cards 
2008,Computers & Accessories > Desktop & Laptop Components > Optical Drives 
2009,Computers & Accessories > Desktop & Laptop Components > PC Cases 
2010,Computers & Accessories > Desktop & Laptop Components > UPS & Stabilizers 
2011,Computers & Accessories > Desktop & Laptop Components > RAM 
2012,Computers & Accessories > Desktop & Laptop Components > Power Supply Units 
2013,Computers & Accessories > Desktop & Laptop Components > Thermal Paste 
2014,Computers & Accessories > Desktop & Laptop Components > Graphics Cards 
2015,Computers & Accessories > Desktop & Laptop Components > Motherboards 
2016,Computers & Accessories > Desktop & Laptop Components > Processors 
2017,Computers & Accessories > Desktop & Laptop Components > Fans & Heatsinks 
2018,Computers & Accessories > Monitors 
2019,Computers & Accessories > Desktop Computers 
2020,Computers & Accessories > Desktop Computers > Others 
2021,Computers & Accessories > Desktop Computers > All-in-One Desktops 
2022,Computers & Accessories > Desktop Computers > Server PC 
2023,Computers & Accessories > Desktop Computers > Mini PC 
2024,Computers & Accessories > Desktop Computers > Desktop PC 
